% MTEX ODF
% crystal symmetry: "m-3m"
% specimen symmetry: "43"
% phi1    Phi     phi2    value
42.145679 37.457561 285.086365 0.000000
338.439026 40.678921 338.590363 0.000000
348.794495 41.730301 44.840290 0.000000
31.729919 48.339920 313.101227 0.000000
25.068110 39.640091 306.655670 0.000000
236.423340 53.627071 142.572128 0.000000
55.449150 33.616982 264.067230 0.000000
336.558716 31.001881 6.202460 0.000000
156.381073 47.078049 214.519165 0.000000
9.279260 33.980461 342.913025 0.000000
42.040131 50.953339 323.071594 0.000000
63.209831 28.882540 263.480072 0.000000
10.932400 23.873560 345.900543 0.000000
115.485619 31.126329 247.465439 0.000000
289.645081 21.506620 28.494120 0.000000
60.568871 27.965811 315.567566 0.000000
87.009483 31.552990 300.924347 0.000000
13.307050 32.151901 27.207569 0.000000
121.124199 27.966440 271.449341 0.000000
262.218140 43.471260 63.884521 0.000000
298.539581 17.172630 49.383259 0.000000
189.593765 27.560450 198.205505 0.000000
168.551895 47.541649 227.225845 0.000000
224.262634 8.102410 166.216507 0.000000
335.364990 19.121340 29.480900 0.000000
328.419098 43.236591 31.302610 0.000000
191.143448 32.545040 200.172470 0.000000
60.850990 40.419628 305.374115 0.000000
269.169434 34.335430 86.521004 0.000000
269.387817 37.948799 82.837517 0.000000
130.300247 20.623289 259.634094 0.000000
112.570999 10.723660 267.462067 0.000000
265.328064 45.885639 126.798279 0.000000
24.303619 13.838790 338.539642 0.000000
176.014771 43.043442 174.283203 0.000000
326.252502 46.565929 18.813740 0.000000
81.629288 45.117191 286.455353 0.000000
148.768570 43.011829 232.974655 0.000000
202.795258 21.065241 134.587006 0.000000
344.430725 21.921881 39.841122 0.000000
71.902481 41.824539 303.393250 0.000000
339.625580 29.212240 41.310902 0.000000
320.890991 22.442310 31.161720 0.000000
147.797882 32.172619 217.120575 0.000000
310.040161 15.997850 41.522030 0.000000
338.724701 25.238750 9.250200 0.000000
73.875717 25.656891 252.508545 0.000000
46.573509 47.741371 292.760315 0.000000
38.728951 12.521160 348.187897 0.000000
47.155369 29.224751 268.603455 0.000000
164.001205 42.300430 230.509979 0.000000
211.850128 21.193920 103.949097 0.000000
161.471085 32.740589 160.638870 0.000000
107.197411 37.210670 244.702728 0.000000
133.882294 17.200979 241.403717 0.000000
59.155991 44.488739 327.683594 0.000000
342.592865 37.391510 48.360859 0.000000
166.297897 42.213970 155.298447 0.000000
213.584885 48.009220 120.101227 0.000000
284.662872 39.610298 52.381119 0.000000
135.388306 32.654678 258.370880 0.000000
211.632507 31.795349 117.618553 0.000000
56.133251 48.896370 335.510559 0.000000
352.131195 25.246111 7.007180 0.000000
161.601944 24.396061 222.674088 0.000000
230.078003 18.953899 96.731621 0.000000
30.563250 23.876459 329.137939 0.000000
52.845860 25.008369 339.705688 0.000000
83.300102 26.482040 258.070770 0.000000
95.679268 13.007050 302.676849 0.000000
231.037857 4.297830 84.727203 0.000000
202.370819 40.383228 197.413025 0.000000
336.128510 41.261971 59.141911 0.000000
178.560928 37.945900 224.778503 0.000000
209.264313 29.102551 145.046524 0.000000
245.345901 37.727329 143.111282 0.000000
90.962807 26.960369 262.084839 0.000000
87.877602 18.966290 283.974731 0.000000
270.075500 29.516439 78.164467 0.000000
183.996765 27.524940 211.266785 0.000000
108.715340 30.287830 233.443985 0.000000
72.945213 17.476419 322.643921 0.000000
353.158783 27.419180 13.451680 0.000000
219.924484 40.248260 134.828064 0.000000
64.187393 18.937651 333.628937 0.000000
279.835205 39.969799 112.694771 0.000000
278.348511 20.293579 65.931938 0.000000
273.355377 20.497971 88.910454 0.000000
83.203201 18.295931 259.672485 0.000000
35.391682 38.864311 313.125519 0.000000
321.716156 27.319510 72.199539 0.000000
330.441895 7.998320 353.218719 0.000000
323.038055 36.995590 15.818540 0.000000
121.711678 22.631760 262.178589 0.000000
268.096619 15.538910 47.051350 0.000000
32.241131 47.474781 301.674286 0.000000
91.217682 38.500519 239.135315 0.000000
98.460419 33.836971 273.630707 0.000000
152.910660 21.301750 191.955978 0.000000
53.062859 44.888458 348.225922 0.000000
38.095810 47.392872 342.193420 0.000000
190.062042 39.407310 130.423767 0.000000
122.226669 44.876041 228.295807 0.000000
47.824261 34.773102 347.975739 0.000000
22.360510 35.991291 352.764832 0.000000
163.748230 46.835331 232.140472 0.000000
217.969727 23.560049 159.992294 0.000000
94.026550 23.654881 261.189087 0.000000
219.612869 27.629290 143.030029 0.000000
116.644737 45.056599 252.281494 0.000000
84.906723 43.334591 275.012543 0.000000
136.256668 20.059031 250.373367 0.000000
138.815750 31.986790 201.734879 0.000000
96.659126 37.737968 242.892593 0.000000
189.573486 31.252710 149.271423 0.000000
125.714706 41.575741 263.597198 0.000000
172.097000 27.489691 149.701065 0.000000
248.079636 12.775580 127.737823 0.000000
269.305176 44.375252 109.780037 0.000000
143.987625 35.633560 236.159897 0.000000
117.607849 35.824741 244.323227 0.000000
358.850647 31.402510 354.812317 0.000000
221.461548 23.666731 135.441696 0.000000
277.120209 36.558868 41.928509 0.000000
204.844055 39.084141 191.220474 0.000000
307.504456 27.190491 12.900170 0.000000
61.006489 49.601780 321.070862 0.000000
180.844223 43.111252 155.627197 0.000000
52.179699 44.670120 295.341125 0.000000
340.281128 34.635120 57.731380 0.000000
343.389923 8.830610 39.810509 0.000000
138.086121 45.483238 225.675354 0.000000
56.415508 26.134460 292.261261 0.000000
325.565125 31.064550 19.851330 0.000000
121.373688 50.785900 224.158966 0.000000
306.062927 51.636379 63.205990 0.000000
236.074203 18.414869 146.806335 0.000000
343.210785 8.993730 48.242489 0.000000
239.429794 36.115250 138.990326 0.000000
114.949013 24.738541 265.798859 0.000000
8.595250 17.655630 26.750879 0.000000
315.061432 3.282990 14.473050 0.000000
137.966583 35.601231 177.936035 0.000000
74.956100 33.871361 299.590332 0.000000
308.321808 33.315750 59.271252 0.000000
164.371490 35.691158 233.413635 0.000000
26.044310 19.018610 301.442780 0.000000
358.997345 44.288799 39.456848 0.000000
59.365059 23.118280 337.708954 0.000000
60.060219 41.871559 310.437225 0.000000
322.730103 40.590340 0.493240 0.000000
258.118317 41.069790 106.053650 0.000000
218.441116 23.997959 133.752121 0.000000
236.181747 25.528610 165.671066 0.000000
253.405731 33.949081 78.722542 0.000000
61.061089 18.874830 303.100861 0.000000
106.229012 29.665371 256.310822 0.000000
156.905457 44.524929 205.236252 0.000000
175.919006 39.438931 181.233963 0.000000
21.344509 20.189569 351.087372 0.000000
224.012497 40.131851 124.187637 0.000000
343.386200 34.239361 42.955158 0.000000
201.489136 31.510981 145.255020 0.000000
94.137123 10.282050 270.742584 0.000000
42.929150 42.144630 321.137909 0.000000
259.089294 38.713741 77.542519 0.000000
290.042358 33.763512 73.671677 0.000000
139.153793 32.972092 238.820404 0.000000
61.262291 31.880020 257.857300 0.000000
261.264526 42.830299 131.276245 0.000000
351.209869 31.366930 356.798889 0.000000
225.490555 60.368568 134.744003 0.000000
295.170868 28.242680 70.738060 0.000000
344.444611 15.745500 341.431030 0.000000
142.928116 51.569981 248.605179 0.000000
275.212494 40.827431 40.131481 0.000000
216.157867 10.273190 147.451416 0.000000
97.212151 36.632629 307.294434 0.000000
280.593445 22.014380 70.849716 0.000000
33.602921 35.768860 287.854858 0.000000
346.762482 42.265480 8.630970 0.000000
183.649216 7.342710 153.336624 0.000000
124.040451 10.348320 260.089417 0.000000
189.516373 34.866280 211.372009 0.000000
10.160390 40.942982 8.620230 0.000000
186.066360 40.655449 195.031967 0.000000
343.530975 39.057812 331.795013 0.000000
29.024031 43.890678 326.920654 0.000000
288.040314 23.402620 36.283340 0.000000
301.385559 44.678310 18.806190 0.000000
77.810707 42.633549 312.465576 0.000000
39.901440 32.110580 283.585236 0.000000
111.667351 22.032249 244.651688 0.000000
255.479385 47.995880 121.658173 0.000000
354.458649 14.069580 349.665466 0.000000
243.354828 29.665430 150.938797 0.000000
209.375137 44.354439 180.391327 0.000000
24.207850 37.365108 343.999603 0.000000
252.230881 29.467260 69.926682 0.000000
272.946381 26.340940 121.848282 0.000000
186.283997 33.139931 173.319672 0.000000
344.305786 23.991249 357.523468 0.000000
80.426819 12.331470 266.410919 0.000000
316.488831 51.239971 26.729980 0.000000
220.269485 47.969200 168.704697 0.000000
63.431900 38.427021 282.133087 0.000000
342.723053 39.276348 9.709420 0.000000
275.527649 43.734192 125.367470 0.000000
47.145851 40.055969 332.068695 0.000000
213.941238 25.468451 186.024597 0.000000
244.007080 21.757641 137.792816 0.000000
19.871120 33.046860 5.500090 0.000000
324.119690 39.862728 353.477295 0.000000
244.548416 36.775810 97.830711 0.000000
149.757812 21.386040 183.256256 0.000000
161.830414 15.203970 169.027603 0.000000
184.918106 33.608688 170.030685 0.000000
60.647919 42.568062 283.016693 0.000000
280.057587 39.485432 92.189697 0.000000
131.114395 11.534820 189.591263 0.000000
205.355545 28.219521 154.779922 0.000000
99.733994 23.270121 294.262817 0.000000
141.928482 44.991631 255.141037 0.000000
32.532970 21.334749 339.821320 0.000000
188.661377 26.547380 170.974792 0.000000
227.024246 24.459770 116.243591 0.000000
23.974350 11.511210 292.001709 0.000000
173.573547 42.534271 172.099350 0.000000
24.571751 40.994381 330.408356 0.000000
47.530151 33.911709 277.470551 0.000000
205.538544 17.377630 177.123734 0.000000
351.260864 39.009609 4.435970 0.000000
129.056854 21.760851 201.398804 0.000000
28.787600 19.723560 11.340850 0.000000
152.134079 16.185400 230.872864 0.000000
40.088821 23.361891 359.182709 0.000000
254.955978 40.328899 93.104851 0.000000
355.803436 22.493860 330.367889 0.000000
326.077454 45.715130 51.267620 0.000000
345.578339 40.609909 27.237940 0.000000
205.561035 41.724300 123.265518 0.000000
109.908287 22.025339 241.345947 0.000000
233.137375 21.138840 133.775818 0.000000
350.444885 16.197741 350.220581 0.000000
284.823730 38.219570 40.466000 0.000000
166.109665 40.934799 159.542740 0.000000
148.878204 16.813601 182.791153 0.000000
319.045288 28.118259 27.934120 0.000000
290.354523 25.538040 29.741590 0.000000
270.200958 38.452450 45.127541 0.000000
115.646042 26.352011 247.238113 0.000000
14.543340 38.771111 306.545074 0.000000
52.296661 41.542950 273.774292 0.000000
57.956810 10.431680 327.857422 0.000000
210.215820 43.879620 126.665062 0.000000
324.809448 44.544361 74.171921 0.000000
89.992188 15.019390 296.161377 0.000000
112.153374 23.362370 284.469482 0.000000
147.891495 22.519899 229.966873 0.000000
219.118698 37.677109 106.446381 0.000000
225.838867 44.723122 124.314743 0.000000
7.383730 40.003502 36.563419 0.000000
103.245667 34.967491 300.687683 0.000000
184.698807 34.855160 204.545654 0.000000
266.831604 21.500620 52.176891 0.000000
13.205590 36.320641 304.567596 0.000000
309.571564 9.144420 26.596821 0.000000
281.574280 45.574169 60.106720 0.000000
69.612152 27.361450 293.066925 0.000000
289.724030 10.667810 92.631523 0.000000
344.246918 13.734600 8.833280 0.000000
151.814972 41.695160 189.898285 0.000000
12.593900 29.847570 358.472595 0.000000
293.740295 30.783689 110.298653 0.000000
327.712921 22.532881 8.481980 0.000000
282.507751 34.353882 83.685570 0.000000
39.012211 17.873529 332.591614 0.000000
317.298584 50.576889 49.074532 0.000000
332.327789 45.094570 13.351290 0.000000
258.487213 45.113239 117.934181 0.000000
285.782959 18.350321 84.611862 0.000000
123.225868 17.169540 276.440399 0.000000
104.301903 26.421780 231.884598 0.000000
156.556274 40.434891 207.195633 0.000000
133.298294 17.083950 213.937393 0.000000
94.631866 27.951670 288.392395 0.000000
3.030280 41.511539 344.346344 0.000000
236.978470 45.362968 129.170258 0.000000
347.786102 15.404430 37.334911 0.000000
265.808380 35.834358 99.036926 0.000000
215.112778 51.353569 122.829933 0.000000
296.323700 31.147011 78.079193 0.000000
1.664070 5.346400 335.637665 0.000000
340.286255 45.745258 30.541550 0.000000
124.998169 48.023830 228.617645 0.000000
331.439819 30.608210 29.737141 0.000000
81.611977 40.772640 249.385040 0.000000
71.686180 37.499512 265.301392 0.000000
354.661377 41.932690 353.458740 0.000000
266.808533 43.674629 57.089790 0.000000
83.106087 16.563721 263.940430 0.000000
70.439056 38.890560 301.164337 0.000000
44.773109 6.298200 293.033447 0.000000
125.666031 24.782591 265.673798 0.000000
197.939163 29.634529 141.863174 0.000000
121.429657 51.900349 207.895248 0.000000
302.355408 18.665979 68.556412 0.000000
245.071884 36.864922 158.494217 0.000000
166.422577 24.815660 192.041077 0.000000
345.221924 35.995281 333.558685 0.000000
162.413513 14.336570 182.724426 0.000000
191.200333 40.120800 203.596527 0.000000
69.807922 38.655960 270.458160 0.000000
282.911072 24.624809 65.031143 0.000000
231.731033 36.918079 95.153000 0.000000
359.429108 30.738150 7.293210 0.000000
177.697556 34.387909 174.662582 0.000000
139.969894 32.465382 218.417984 0.000000
82.185867 19.441700 235.366455 0.000000
98.787117 43.834679 245.316971 0.000000
359.485657 31.810190 26.073380 0.000000
344.652679 46.581699 31.530560 0.000000
124.602943 3.318540 246.076614 0.000000
2.649550 44.271080 356.105713 0.000000
170.353714 38.202969 211.748474 0.000000
275.113434 31.766550 67.289230 0.000000
115.043800 28.761930 244.612305 0.000000
213.898712 49.656872 142.397705 0.000000
39.906960 43.884392 359.537354 0.000000
149.375336 53.023529 231.900467 0.000000
248.559418 37.404991 146.604401 0.000000
249.033127 43.619820 90.730362 0.000000
334.601166 42.829739 3.518620 0.000000
310.586304 30.908480 65.044113 0.000000
346.607910 12.761950 348.541321 0.000000
198.900604 28.423040 200.234756 0.000000
120.659241 44.855480 264.110168 0.000000
44.795330 10.851040 286.198181 0.000000
153.372223 33.426579 233.768051 0.000000
11.509820 34.533710 19.296730 0.000000
275.378296 27.783449 115.429947 0.000000
248.429214 47.620739 135.957138 0.000000
99.286957 28.352230 226.073517 0.000000
328.049347 43.456150 54.940281 0.000000
306.588135 52.990620 50.581200 0.000000
202.081207 38.580742 188.590912 0.000000
238.431595 28.671591 83.520561 0.000000
236.733109 39.253120 80.098953 0.000000
140.929764 49.411652 226.191757 0.000000
271.192688 42.463242 58.125858 0.000000
256.354950 19.236389 66.722549 0.000000
165.352936 20.881769 190.439209 0.000000
298.477844 23.660990 23.330219 0.000000
309.362915 6.989630 95.437233 0.000000
91.253212 20.048149 261.846375 0.000000
124.514229 5.328570 208.421768 0.000000
217.551666 29.491770 119.535492 0.000000
285.217194 24.205450 96.613800 0.000000
221.804413 47.367538 153.042480 0.000000
152.637939 41.199741 172.577011 0.000000
15.116650 12.339740 14.462270 0.000000
304.031097 21.866810 21.522400 0.000000
119.226898 6.898300 280.852783 0.000000
332.647980 36.158669 63.771542 0.000000
147.085236 36.754471 182.429596 0.000000
92.623360 33.311218 288.781189 0.000000
185.305862 16.748360 165.923645 0.000000
277.129456 31.901541 61.496410 0.000000
226.783722 1.577740 143.201401 0.000000
33.145100 34.658390 299.094635 0.000000
127.126511 42.905220 275.102417 0.000000
114.748596 31.668470 274.430664 0.000000
175.535004 24.105680 152.548645 0.000000
41.111080 26.774389 355.761078 0.000000
280.770660 12.612110 36.812000 0.000000
26.112921 26.195620 7.335790 0.000000
106.094681 43.419010 266.481934 0.000000
290.351868 38.336529 93.233322 0.000000
168.577957 10.330490 216.538452 0.000000
48.168171 29.934340 287.462402 0.000000
162.140594 47.384331 221.897690 0.000000
355.985352 43.251221 32.651501 0.000000
135.514496 30.484650 261.634003 0.000000
133.127380 5.065040 217.583893 0.000000
184.369247 30.101370 214.737564 0.000000
228.813812 33.159130 153.032303 0.000000
166.022079 44.777760 220.780457 0.000000
281.688690 21.288879 74.461700 0.000000
257.679352 41.961449 127.385429 0.000000
272.918976 42.097691 97.178940 0.000000
299.337097 36.744110 96.620270 0.000000
329.319611 42.087872 41.662590 0.000000
164.411316 38.175659 192.055267 0.000000
269.394226 37.624142 115.867340 0.000000
343.135376 39.617790 345.885376 0.000000
118.531601 18.860300 277.367126 0.000000
80.257339 43.797722 298.463501 0.000000
179.759247 33.186661 211.147446 0.000000
290.047699 10.011760 43.409679 0.000000
355.389832 36.363441 22.044060 0.000000
229.312195 36.705441 111.382919 0.000000
209.549225 31.679979 172.186111 0.000000
229.775024 20.766331 159.482849 0.000000
109.695740 15.949270 275.802551 0.000000
126.956192 37.065948 211.131104 0.000000
242.907104 10.075050 93.032921 0.000000
90.397324 31.005859 279.598907 0.000000
230.639709 34.159531 107.027939 0.000000
167.673676 27.589220 218.058594 0.000000
222.052460 43.720989 115.571617 0.000000
123.864799 6.000350 242.629837 0.000000
303.576904 11.555430 55.614079 0.000000
52.557381 41.960171 341.717773 0.000000
103.355438 17.219610 284.990265 0.000000
345.419250 37.862808 350.370667 0.000000
56.026852 57.221889 321.464294 0.000000
16.160780 42.829140 324.597290 0.000000
71.305710 17.544769 268.662323 0.000000
